B0788RYH6K	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08TDY1MGJ	[7, 2, 18, 12, 5, 4, 1, 1, 1, 1]
B08FZHTYGT	[0, 1, 0, 43, 0, 0, 0, 0, 0, 0]
B081F54LG4	[0, 1, 0, 6, 0, 3, 1, 0, 0, 0]
B085S4W1NW	[7, 3, 7, 4, 0, 0, 0, 2, 1, 2]
B07C236J9Q	[2, 0, 3, 3, 0, 0, 1, 0, 0, 0]
B098NHP2XY	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08BNG1HX9	[6, 2, 12, 13, 1, 1, 1, 2, 1, 1]
B07MX39B95	[3, 0, 8, 2, 0, 0, 0, 0, 0, 0]
B097RRMHB3	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
B081Y13K86	[4, 0, 5, 2, 0, 1, 0, 0, 0, 0]
B09F66P5GX	[4, 1, 4, 1, 0, 1, 0, 0, 1, 0]
B08PJ4N5CM	[3, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B081FBGGXL	[0, 0, 0, 7, 0, 0, 0, 0, 0, 0]
B01M2ZATT8	[9, 2, 15, 3, 1, 1, 1, 0, 0, 0]
B09798RV8F	[4, 4, 6, 3, 2, 2, 1, 0, 1, 0]
B08WWLK8MZ	[1, 2, 5, 3, 0, 0, 0, 0, 0, 0]
B07Q2V2RGL	[3, 0, 4, 6, 0, 0, 0, 0, 0, 0]
B08R3J4Z62	[5, 3, 10, 5, 1, 3, 1, 1, 1, 0]
B088LZ99VL	[0, 0, 0, 31, 1, 0, 0, 0, 0, 0]
B06Y3TH1TB	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B07K2DRGYJ	[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
B088P5JCMQ	[3, 0, 1, 9, 1, 1, 0, 1, 0, 0]
B07N1NBKTG	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07BM8SZ82	[3, 2, 8, 2, 0, 0, 0, 0, 1, 0]
B07BPR74VX	[3, 0, 5, 2, 0, 1, 0, 0, 0, 0]
B07BH3ZRKL	[7, 6, 8, 8, 1, 2, 1, 3, 1, 1]
B08Q7FTV7L	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B07LG8R468	[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B07GQXRCXC	[1, 4, 2, 1, 0, 0, 0, 0, 1, 1]
B07J51NK2N	[0, 1, 4, 6, 0, 1, 0, 0, 0, 1]
B084DJ6ZCD	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07VCSZYD4	[0, 1, 4, 6, 0, 1, 0, 0, 0, 1]
B08WPHKGJF	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08RZB4YCM	[5, 3, 5, 3, 1, 3, 0, 2, 2, 0]
B07VH46TDC	[4, 1, 2, 3, 0, 0, 0, 0, 0, 0]
B07CRN2LKP	[8, 0, 7, 1, 0, 0, 0, 1, 0, 0]
B08JH6B3R9	[3, 0, 2, 3, 0, 0, 0, 0, 0, 0]
B08RZ3DDKF	[15, 3, 12, 3, 0, 1, 1, 1, 1, 1]
B08413QSY7	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07KSFC66F	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08BCTCVLK	[8, 17, 3, 1, 0, 1, 0, 0, 0, 1]
B071WB521G	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B09KT5P6BV	[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]
B07NVTH61M	[3, 0, 2, 3, 0, 0, 0, 0, 0, 0]
B07T8PDXH3	[0, 1, 1, 1, 0, 0, 0, 0, 1, 0]
B07H4NYFSJ	[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]
B089P1ZVW2	[3, 1, 5, 5, 0, 4, 0, 0, 1, 0]
B06WVN7SHC	[11, 0, 6, 0, 0, 1, 0, 1, 0, 0]
B071KMYTQ2	[21, 2, 28, 11, 0, 9, 2, 3, 3, 2]
B07NDJJWTY	[8, 0, 9, 5, 1, 2, 2, 0, 0, 0]
B075Q6HQ72	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B085R6KBXZ	[5, 1, 6, 2, 0, 0, 2, 0, 0, 0]
B0853798JQ	[5, 1, 2, 2, 0, 0, 1, 0, 0, 0]
B07W68S4JS	[9, 0, 6, 2, 0, 2, 2, 0, 0, 0]
B09B12DZPD	[4, 2, 8, 5, 0, 1, 1, 3, 0, 1]
B08Q43YDYF	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B089W9TLSZ	[2, 0, 1, 8, 0, 2, 0, 0, 0, 0]
B084KKVQ8N	[6, 7, 5, 5, 0, 4, 2, 3, 3, 2]
B075GKBZFP	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B09SPXT4BL	[9, 6, 15, 10, 1, 2, 2, 1, 1, 0]
B07924DBDH	[22, 0, 10, 4, 1, 6, 2, 0, 0, 0]
B0821K4T3H	[8, 6, 0, 6, 0, 2, 1, 0, 0, 0]
B09LHQXDV6	[6, 0, 6, 3, 2, 0, 1, 0, 0, 0]
B07PFKFRCR	[34, 2, 32, 5, 1, 5, 5, 1, 2, 2]
B08QDKY9Z6	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B01MXI58Y7	[19, 9, 35, 13, 1, 3, 3, 3, 2, 3]
B07HDZQJ8P	[1, 1, 4, 0, 0, 2, 0, 2, 1, 0]
B08PVRR8JB	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B07XBRHMJY	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B08KHLT5CB	[0, 0, 0, 3, 0, 0, 0, 0, 0, 0]
B09M6LXMZL	[1, 0, 1, 1, 0, 2, 0, 0, 0, 0]
B09JKG121H	[6, 0, 6, 3, 2, 0, 1, 0, 0, 0]
B077HRVG6P	[0, 2, 5, 10, 0, 7, 2, 0, 1, 0]
B0839JYSGN	[0, 0, 1, 6, 0, 2, 0, 1, 0, 0]
B08R68DMDZ	[8, 4, 4, 8, 0, 0, 0, 0, 0, 0]
B07QHVXDBT	[3, 1, 1, 4, 0, 0, 1, 0, 0, 0]
B09FXG9GWM	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08GSGZFS5	[10, 1, 15, 6, 1, 4, 2, 0, 2, 0]
B07WW1FYKN	[0, 0, 0, 31, 1, 0, 0, 0, 0, 0]
B09G35BMHY	[5, 1, 7, 9, 0, 3, 0, 0, 0, 0]
B075TV17Y7	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B086KVCX6R	[2, 2, 2, 2, 0, 0, 0, 1, 1, 1]
B01M3RCM3B	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B09FL8DS18	[3, 0, 7, 10, 1, 2, 1, 0, 0, 0]
B01I9GHK40	[13, 0, 16, 2, 2, 2, 3, 0, 0, 0]
B07YWK251G	[3, 2, 1, 5, 0, 1, 0, 0, 0, 1]
B07HHCD6YV	[0, 1, 1, 1, 0, 0, 0, 0, 1, 0]
B01LWK38QD	[7, 5, 21, 4, 1, 2, 3, 1, 1, 0]
B09ST5WPSR	[6, 0, 6, 3, 2, 0, 1, 0, 0, 0]
B01N0Y6Z1L	[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B08NK2Q19H	[5, 3, 11, 5, 1, 3, 1, 1, 1, 0]
B09BJQ6B4Y	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08W19731T	[4, 1, 7, 2, 0, 1, 1, 0, 0, 0]
B0756X5XJ2	[2, 1, 9, 2, 0, 4, 1, 0, 1, 1]
B08GM15Q1R	[3, 0, 4, 3, 1, 0, 1, 0, 0, 0]
B08DRNJSFS	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B0787PKL4L	[9, 0, 13, 2, 0, 0, 2, 0, 0, 0]
B09L8FFL5B	[3, 1, 5, 5, 0, 4, 0, 0, 1, 0]
B0821M53K5	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B08PZCSF8K	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B08Q7JRH3R	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B077VZ8QXT	[8, 2, 10, 6, 0, 1, 1, 0, 2, 1]
B075TSRLBM	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B086RFG6V1	[3, 0, 8, 2, 0, 0, 0, 0, 0, 0]
B084KJGGMN	[4, 4, 18, 5, 2, 5, 2, 4, 2, 2]
B07PYT1S71	[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]
B083F2L53W	[0, 0, 1, 4, 0, 2, 0, 1, 0, 0]
B08GCXJ1LH	[1, 2, 2, 1, 0, 0, 0, 0, 0, 0]
B084TSCMTY	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B09FP5Y1QG	[3, 0, 7, 10, 1, 2, 1, 0, 0, 0]
B081FBK5GR	[2, 0, 0, 4, 0, 0, 0, 0, 0, 0]
B079TQV73F	[3, 0, 2, 3, 0, 0, 0, 0, 0, 0]
B0818XQWLN	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B081QP4NNP	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B083WNFLYM	[12, 3, 23, 4, 2, 0, 2, 0, 1, 0]
B076QD6G24	[0, 0, 2, 2, 0, 0, 0, 0, 0, 0]
B076JF6HCC	[8, 6, 16, 5, 1, 2, 2, 0, 1, 0]
B07CHKD9KZ	[3, 0, 8, 2, 0, 0, 0, 0, 0, 0]
B075GFTWML	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B08QJN2CXF	[7, 3, 6, 9, 0, 6, 2, 0, 0, 1]
B07BPXM295	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B08SQHGNCG	[10, 0, 13, 1, 1, 2, 1, 0, 0, 0]
B07LG9L5XB	[1, 0, 0, 3, 0, 0, 0, 0, 0, 0]
B09KT6W6FM	[0, 0, 1, 1, 0, 0, 1, 0, 0, 0]
B07ZT2PK2H	[7, 24, 37, 2, 0, 0, 1, 1, 0, 1]
B075TZZ4WZ	[9, 6, 15, 12, 3, 2, 3, 0, 0, 0]
