B078ZLTH87	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08R5G2R2N	[3, 0, 7, 2, 0, 0, 0, 0, 0, 0]
B08LMJHK29	[5, 0, 18, 1, 1, 2, 4, 0, 1, 0]
B074W3WBND	[0, 1, 2, 0, 0, 0, 0, 0, 0, 0]
B07NS696R2	[4, 4, 5, 3, 0, 0, 1, 0, 0, 0]
B079J1F6SY	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08331FMHX	[3, 0, 7, 2, 0, 0, 0, 0, 0, 0]
B07TYLF2C4	[9, 3, 18, 8, 0, 1, 3, 0, 1, 1]
B09JZCQHD2	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07QXXQBR8	[4, 0, 9, 3, 0, 0, 1, 0, 0, 0]
B06X6HBQ9J	[12, 2, 42, 5, 3, 2, 4, 1, 1, 0]
B07HG5YDP7	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]
B081N453WQ	[3, 0, 5, 2, 1, 0, 1, 0, 0, 0]
B07TT646TM	[2, 0, 3, 1, 0, 0, 0, 0, 0, 0]
B09HXCD6YX	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B01KJPISEK	[5, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B08PXZZ1DR	[7, 0, 6, 4, 1, 0, 0, 0, 0, 0]
B07BNK81YB	[5, 3, 7, 6, 0, 2, 0, 1, 1, 1]
B08LDG72HB	[8, 0, 10, 8, 0, 0, 0, 1, 0, 0]
B08FHT25L5	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07N35FZDB	[3, 0, 5, 2, 0, 1, 0, 0, 0, 0]
B07PPKZB72	[4, 0, 5, 3, 0, 1, 0, 0, 0, 0]
B088K78FP9	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07J3CJ8M2	[1, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B06W5GWSW6	[8, 1, 9, 3, 1, 2, 0, 0, 0, 0]
B097C2V3C6	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B078561KVS	[3, 0, 5, 2, 0, 1, 0, 0, 0, 0]
B07HVZHK1D	[4, 0, 9, 3, 0, 0, 1, 0, 0, 0]
B07P1MMFRP	[2, 0, 1, 1, 0, 0, 0, 0, 0, 0]
B07BX8VBST	[4, 0, 5, 3, 0, 0, 0, 1, 0, 0]
B097PJ78PK	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B07FZ24HVH	[4, 1, 5, 2, 1, 2, 3, 0, 1, 0]
B07SBT69SC	[5, 1, 7, 5, 2, 1, 1, 0, 0, 1]
B08S2RT48B	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B09MD6NJ7M	[21, 2, 27, 7, 3, 6, 0, 0, 2, 1]
B085NS2PSD	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B07VPN6NZK	[5, 2, 14, 1, 0, 1, 0, 0, 0, 0]
B07KNNXL9C	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07CF7JR77	[3, 0, 7, 2, 0, 0, 0, 0, 0, 0]
B081SW5LSR	[5, 2, 16, 2, 1, 1, 1, 0, 0, 0]
B07T7M8749	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07V6KF3XK	[0, 1, 1, 7, 0, 0, 0, 0, 0, 0]
B08X9Y4SY2	[6, 1, 9, 2, 1, 0, 1, 1, 0, 1]
B089FYQJYC	[12, 2, 14, 1, 0, 1, 0, 1, 0, 0]
B01CF059GM	[0, 0, 0, 62, 0, 0, 0, 0, 0, 0]
B07S7L5114	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B08QMSY86R	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08MBB191Z	[1, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B07BX8W6V4	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B071ZTFXVB	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B097QSRBNF	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08NTG6DVP	[5, 0, 5, 3, 0, 0, 1, 0, 0, 0]
B08VW5W7VV	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B08DDDXVKJ	[5, 3, 10, 3, 1, 2, 0, 2, 1, 1]
B08HN2CTWG	[5, 1, 8, 9, 0, 3, 0, 0, 0, 0]
B08QCTD677	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B08DKHV74X	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B09MCZW6RM	[5, 1, 8, 9, 0, 3, 0, 0, 0, 0]
B07HCRR9VT	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07T1P923B	[2, 5, 11, 5, 2, 3, 2, 3, 3, 1]
B09MWH9MJD	[6, 0, 8, 3, 2, 0, 1, 0, 0, 0]
B086ZYTNBV	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B07MVX9RHM	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B083BF42MB	[0, 1, 0, 62, 0, 0, 0, 0, 0, 0]
B01N4RQS4F	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0893YCD12	[3, 0, 7, 1, 0, 0, 0, 0, 0, 0]
B097PC1LVN	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B07QWJMJY3	[2, 0, 3, 1, 0, 0, 0, 0, 0, 0]
B07FTSBKWS	[4, 0, 9, 3, 0, 0, 1, 0, 0, 0]
B07D6Q74HV	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B08R59791Z	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08W9TPDXH	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B074N8YM5F	[10, 0, 15, 7, 3, 0, 11, 1, 0, 0]
B09NLZGP7J	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B086ZHK6DY	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B09TRL15JZ	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07VPQNV1N	[8, 4, 10, 6, 1, 3, 7, 4, 4, 0]
B077BVSGS4	[7, 4, 14, 4, 0, 3, 0, 0, 0, 0]
B07XY2NBQC	[0, 1, 1, 1, 0, 0, 0, 1, 0, 0]
B08WC7STM6	[0, 1, 0, 41, 0, 0, 0, 0, 0, 0]
B07D3YXFH6	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B07BW1RK9H	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07G8855G9	[4, 0, 6, 1, 1, 0, 3, 0, 0, 0]
B097PDXJQF	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B08CXRYFRM	[1, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B0764YXGNR	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B084MHRGNG	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07KW5X23N	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]
B07PDYLFNB	[6, 1, 12, 8, 0, 0, 2, 0, 0, 1]
B08BNPWKZQ	[5, 1, 8, 9, 0, 3, 0, 0, 0, 0]
B08774JMQW	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B0823ZJLB9	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B0722H66BC	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07H1QHLTQ	[4, 0, 9, 3, 0, 0, 1, 0, 0, 0]
B07YLN6MSS	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B07YQP2DM6	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B08HSC65SN	[2, 1, 1, 2, 0, 0, 0, 0, 0, 0]
B08DTQK457	[7, 3, 12, 4, 1, 3, 1, 1, 0, 0]
B07QRRQCQQ	[3, 2, 3, 2, 0, 0, 0, 0, 0, 0]
B086PSXQK5	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B07CTM9BJG	[1, 0, 0, 3, 0, 0, 0, 0, 0, 0]
B081YKLB2J	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B0821F233X	[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B099W6T79Y	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B081LCW25Y	[3, 0, 4, 1, 1, 1, 1, 0, 0, 0]
B07G38HK61	[10, 6, 18, 6, 2, 7, 5, 6, 2, 2]
B07BCL96FT	[10, 11, 34, 4, 1, 3, 2, 2, 2, 1]
B09K4P76NK	[4, 3, 21, 3, 4, 4, 1, 1, 0, 0]
B08L57X9HC	[1, 0, 0, 25, 1, 0, 0, 0, 0, 0]
B07ZHKVFHR	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B08PVPB3YV	[0, 0, 0, 46, 0, 0, 0, 0, 0, 0]
B07VTN6TBT	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07RDJ6DHS	[2, 0, 3, 1, 0, 0, 0, 0, 0, 0]
B08P6XGLLK	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B08FR2VLJQ	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B093K75FFF	[3, 0, 2, 2, 2, 1, 0, 0, 0, 0]
B086VPFNRB	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B071G115MF	[1, 0, 0, 23, 1, 0, 0, 0, 0, 0]
B07G256S7J	[4, 0, 31, 15, 0, 4, 3, 3, 1, 1]
B0798S22FS	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B07N7LC96S	[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B09DV1S355	[10, 1, 11, 3, 0, 2, 1, 0, 0, 0]
B07P2K3F3R	[3, 2, 4, 3, 0, 0, 0, 1, 1, 1]
B07CYBXS72	[4, 0, 6, 1, 1, 0, 3, 0, 0, 0]
B07BY9LKLG	[13, 4, 11, 5, 0, 5, 2, 1, 1, 0]
B0824WC43Z	[12, 4, 10, 16, 1, 0, 1, 0, 0, 0]
B07652K4YX	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B089YSLJVZ	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08YKCYW9W	[8, 0, 4, 0, 1, 1, 0, 0, 0, 0]
B08B65FB82	[1, 0, 3, 4, 2, 0, 0, 1, 0, 0]
B07GBLHKVR	[3, 0, 5, 2, 0, 1, 0, 0, 0, 0]
B08DQTRWD6	[6, 2, 4, 12, 1, 5, 2, 3, 1, 0]
B08LZXTT31	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B09H5NWHGR	[2, 7, 8, 18, 4, 6, 2, 3, 6, 1]
B09DJ2K97C	[15, 3, 17, 10, 0, 4, 4, 3, 2, 1]
B07QS82SXW	[2, 0, 5, 2, 0, 1, 0, 0, 0, 0]
B074N6BV4Z	[10, 0, 15, 7, 3, 0, 11, 1, 0, 0]
B07HD19KRX	[5, 0, 4, 2, 0, 0, 0, 1, 0, 0]
B09CG879RG	[0, 2, 1, 4, 0, 0, 0, 0, 0, 0]
B091L5WB5S	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B08P5BQJ1X	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B01MSS8OMI	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B08LKJP371	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B09RMZB9HB	[17, 6, 17, 2, 1, 6, 5, 6, 5, 1]
B078YQH575	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B09JRX1SB6	[1, 0, 0, 5, 0, 0, 0, 0, 0, 0]
B08LZN4S6Y	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B07K843WF6	[6, 0, 4, 2, 0, 0, 0, 1, 0, 0]
B08B585CMY	[6, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0872BGXQV	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B093R82R8P	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0758W12WJ	[15, 1, 25, 10, 0, 6, 5, 4, 2, 2]
B07CM9WVHJ	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B08TX7FH91	[11, 1, 13, 10, 2, 1, 4, 0, 0, 0]
B097PCNSVB	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B08Z6WVL33	[0, 0, 0, 4, 0, 0, 0, 0, 0, 0]
B07N84TL13	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B07143YRJ8	[3, 4, 23, 13, 4, 4, 3, 4, 2, 2]
B07S3WVLX8	[1, 1, 2, 7, 0, 1, 0, 0, 0, 1]
B07HRLTJ8J	[0, 0, 1, 2, 0, 0, 0, 0, 0, 0]
B09KN1258F	[3, 0, 1, 2, 0, 0, 0, 2, 0, 0]
B08FZGYLJK	[6, 7, 9, 5, 0, 4, 0, 0, 2, 1]
B093XND6FC	[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]
B079QDQ2NQ	[5, 0, 2, 4, 0, 0, 1, 0, 0, 0]
B07GVBJLGP	[4, 0, 9, 3, 0, 0, 1, 0, 0, 0]
B079QWFQPV	[2, 0, 1, 2, 0, 0, 2, 0, 0, 0]
B095CGTGHW	[6, 3, 13, 3, 1, 3, 1, 1, 1, 0]
B074MM3GL6	[10, 0, 15, 7, 3, 0, 11, 1, 0, 0]
B08CB9PFG5	[19, 4, 22, 13, 2, 9, 4, 6, 3, 1]
B08QZ7ZMNQ	[3, 0, 7, 2, 0, 0, 0, 0, 0, 0]
B07PTQZX5H	[4, 0, 2, 2, 1, 2, 0, 0, 0, 0]
B07SLQSN3Q	[5, 6, 11, 2, 1, 3, 0, 0, 0, 0]
B06XFGPPJT	[2, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B09MJ2YZMQ	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B087BGGXKG	[16, 6, 18, 5, 2, 7, 6, 0, 1, 1]
B08FLJBNC8	[3, 0, 7, 2, 0, 0, 0, 0, 0, 0]
B07TLC1XBV	[6, 0, 5, 2, 2, 0, 2, 0, 1, 0]
B08KFRWK94	[3, 0, 7, 3, 2, 0, 0, 1, 0, 0]
B07X912PHS	[7, 0, 3, 2, 0, 0, 0, 0, 0, 0]
B07XRTXC97	[6, 0, 3, 7, 0, 2, 1, 0, 0, 0]
B08HL9DL1G	[10, 2, 2, 7, 0, 1, 0, 0, 1, 0]
B07F3PV2MY	[6, 2, 3, 2, 1, 1, 1, 1, 1, 1]
B09TFY4C6N	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B09NPN8DBZ	[6, 0, 1, 1, 0, 0, 0, 0, 0, 0]
B089QNGHMV	[10, 2, 2, 7, 0, 1, 0, 0, 1, 0]
B07HH96SWZ	[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]
B08QZDJFBN	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B091TJLRF9	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B07HJ6YCM3	[13, 3, 17, 13, 0, 3, 4, 1, 3, 0]
B0764TSQ2F	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B08BTWTD71	[6, 0, 11, 1, 0, 0, 2, 0, 0, 0]
B07JQV7C96	[6, 0, 10, 7, 0, 0, 0, 1, 0, 0]
B07FVRLL3Q	[4, 0, 9, 3, 0, 0, 1, 0, 0, 0]
B07N1CLT6C	[3, 18, 22, 7, 1, 2, 2, 1, 1, 1]
B08L6N68BY	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07VLS5QQQ	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B09743C9Q8	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0899J85S4	[8, 3, 14, 6, 0, 4, 1, 2, 2, 1]
B07DCNNVKS	[1, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B07XFMSZ8B	[1, 0, 4, 2, 1, 3, 1, 1, 1, 0]
B08GP5PJMJ	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B072TMMPH2	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
B07RCG3J5Y	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B07VB4DRN6	[0, 0, 3, 1, 0, 0, 1, 0, 0, 0]
B08M6G1BBH	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07Q7TGH3H	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07VD7XTYB	[0, 0, 0, 3, 0, 0, 0, 0, 0, 0]
B0857K23JK	[1, 2, 1, 2, 0, 1, 0, 0, 0, 0]
B086WB5RTV	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B077MRPMTG	[7, 0, 7, 2, 0, 2, 1, 1, 0, 0]
B07W3CS5K6	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B07XZ8YSJP	[1, 1, 3, 7, 0, 1, 0, 0, 0, 1]
B097PVCSTR	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B09KHCCJ5W	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B0874V1PBX	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B07NC54P6V	[4, 0, 4, 2, 0, 0, 0, 0, 0, 0]
B079WMWJGW	[0, 1, 0, 1, 0, 1, 0, 0, 0, 0]
B086MPB3FV	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07CKLPNL7	[18, 4, 15, 8, 1, 2, 1, 0, 1, 1]
B01D4F1J0M	[5, 0, 11, 3, 0, 0, 0, 1, 0, 0]
B089NGP5JW	[8, 3, 14, 5, 1, 3, 1, 1, 0, 0]
B08ZNY9FV9	[6, 3, 12, 5, 1, 3, 1, 1, 0, 0]
B084GQP6NG	[6, 3, 13, 3, 1, 3, 1, 1, 0, 0]
B079395GZC	[4, 1, 2, 3, 0, 0, 2, 0, 0, 0]
B081VT3KH7	[0, 1, 0, 40, 0, 0, 0, 0, 0, 0]
B0828NCH5C	[6, 3, 13, 3, 1, 3, 1, 1, 1, 0]
B08314WQGT	[3, 0, 7, 2, 0, 0, 0, 0, 0, 0]
B074NY8FV6	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B08FQQ4MPQ	[22, 18, 17, 7, 2, 2, 0, 0, 0, 0]
B0872SDHY5	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B01MXUKDFJ	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B01LM4SYHI	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07XDTWXN3	[3, 0, 4, 2, 1, 0, 1, 0, 0, 0]
B08FZKYC57	[1, 3, 2, 11, 1, 2, 1, 1, 1, 0]
B07NSR1QVM	[7, 0, 11, 4, 1, 1, 1, 0, 0, 0]
B01MXUVITV	[12, 9, 18, 16, 3, 8, 2, 7, 3, 2]
B083DCQJD5	[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]
B08MXB87P3	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07ZSJD5M4	[5, 5, 1, 2, 0, 1, 1, 0, 0, 0]
B09B6YRBYM	[4, 0, 8, 0, 1, 1, 0, 0, 0, 0]
B075L8JCF9	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B08791GD8N	[3, 0, 5, 3, 1, 0, 1, 0, 0, 0]
B09P2WY14B	[1, 0, 1, 3, 0, 1, 0, 0, 0, 0]
B07GCMYB63	[3, 0, 8, 8, 0, 0, 3, 0, 0, 0]
