B09KT5P6BV	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07ZTQ5VBN	[0, 0, 0, 5, 0, 0, 0, 0, 0, 0]
B07TDCGY6X	[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B071WB521G	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B075Q6HQ72	[1, 0, 2, 1, 0, 0, 0, 0, 0, 0]
B085R6KBXZ	[5, 1, 6, 2, 0, 0, 2, 0, 0, 0]
B09GW8D4BP	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B071KMYTQ2	[2, 0, 3, 0, 0, 0, 0, 0, 0, 0]
B09TG19444	[5, 0, 1, 9, 0, 2, 2, 0, 1, 2]
B07NDJJWTY	[9, 0, 10, 7, 1, 1, 1, 0, 0, 0]
B08G81PMKL	[7, 3, 8, 5, 0, 2, 0, 1, 1, 0]
B089DLRVXR	[5, 1, 8, 9, 0, 3, 0, 0, 0, 0]
B06WVN7SHC	[11, 0, 9, 0, 1, 0, 0, 1, 0, 0]
B077BQ79T3	[0, 8, 5, 5, 0, 3, 0, 0, 0, 0]
B07HCDBMR7	[5, 2, 14, 1, 0, 1, 0, 0, 0, 0]
B07H4NYFSJ	[1, 0, 1, 2, 0, 0, 2, 0, 0, 0]
B01GZDOJOI	[8, 1, 16, 8, 0, 6, 0, 0, 0, 0]
B084DJ6ZCD	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07PTSDZSR	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
B07LG8R468	[2, 0, 2, 0, 0, 0, 0, 0, 0, 0]
B07GQXRCXC	[1, 3, 2, 3, 0, 0, 1, 0, 1, 0]
B07NXXJNF9	[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]
B0844NJYST	[10, 3, 16, 4, 0, 5, 0, 1, 0, 1]
B09B277HQH	[2, 2, 5, 2, 0, 2, 3, 4, 0, 1]
